segment,time,throttle,vane,rpm,roll,pitch,yaw,accelx,accely,accelz,gx,gy,gz,magx,magy,magz,encoderGamma,encoderBeta,
0,329.016998,0.000000,0.000000,nan,-0.049771,1.038310,16.377047,-0.177069,-0.004786,9.999606,0.012726,0.011012,0.024410,-107.456711,-20.095499,-68.756126,0.000000,0.000000,
0,329.078003,0.000000,0.000000,nan,-0.054773,1.056531,16.380945,-0.193220,-0.056231,10.034901,-0.002698,-0.002580,-0.008576,-107.456711,-20.095499,-68.756126,0.000000,0.000000,
0,329.139008,0.000000,0.000000,nan,-0.046642,1.035265,16.343561,-0.171685,-0.038883,10.025329,-0.008502,0.009180,0.012804,-107.770172,-19.508911,-68.591293,0.000000,0.000000,
0,329.200012,0.000000,0.000000,nan,-0.071575,1.029852,16.430164,-0.194417,0.007777,10.052249,-0.021941,0.012997,0.014637,-107.770172,-19.508911,-68.591293,0.000000,0.000000,
0,329.260986,0.000000,0.000000,nan,-0.077633,1.032150,16.393032,-0.137587,-0.020339,9.993026,-0.004684,-0.004412,0.012804,-107.770172,-19.508911,-68.591293,0.000000,0.000000,
0,329.321991,0.000000,0.000000,nan,-0.058964,1.024394,16.343502,-0.207577,-0.005982,10.007981,0.010741,0.001391,0.007001,-107.643036,-19.455866,-68.968758,0.000000,0.000000,
0,329.382996,0.000000,0.000000,nan,-0.104913,1.013382,16.364853,-0.138784,-0.019741,10.052846,-0.010487,-0.000594,-0.002773,-107.643036,-19.455866,-68.968758,0.000000,0.000000,
0,329.444000,0.000000,0.000000,nan,-0.115666,1.013387,16.420921,-0.141177,0.026321,10.064810,-0.000713,0.014830,0.003030,-107.643036,-19.455866,-68.968758,0.000000,0.000000,
0,329.505005,0.000000,0.000000,nan,-0.094147,1.037591,16.398741,-0.186042,-0.013759,10.072587,0.006923,0.005209,0.003030,-107.891167,-20.210358,-68.802612,0.000000,0.000000,
0,329.566010,0.000000,0.000000,nan,-0.069329,1.036719,16.395205,-0.185444,-0.023330,10.013963,-0.004684,0.007194,-0.027971,-107.891167,-20.210358,-68.802612,0.000000,0.000000,
0,329.627014,0.000000,0.000000,nan,-0.085186,1.024710,16.401543,-0.181256,-0.016152,9.999606,-0.006669,-0.016019,0.014637,-107.891167,-20.210358,-68.802612,0.000000,0.000000,
0,329.687988,0.000000,0.000000,nan,-0.070327,1.032005,16.407625,-0.187837,-0.004786,10.027123,0.006923,0.014830,-0.043396,-107.891167,-20.210358,-68.802612,0.000000,0.000000,
0,329.748993,0.000000,0.000000,nan,-0.097361,1.058177,16.351416,-0.181256,-0.027517,10.018150,0.003105,-0.002580,0.005016,-107.751312,-19.971428,-68.801292,0.000000,0.000000,
0,329.809998,0.000000,0.000000,nan,-0.121398,1.046693,16.584127,-0.208774,-0.045464,10.014561,-0.002698,0.009027,0.063048,-107.751312,-19.971428,-68.801292,0.000000,0.000000,
0,329.871002,0.000000,0.000000,nan,-0.057419,1.054397,16.531399,-0.189033,0.018544,10.035498,0.010741,-0.004565,0.003030,-107.751312,-19.971428,-68.801292,0.000000,0.000000,
0,329.932007,0.000000,0.000000,nan,-0.054360,1.091692,16.460327,-0.151944,-0.022134,10.039685,0.005090,-0.012201,0.028228,-107.838997,-19.882874,-69.391373,0.000000,0.000000,
0,329.993011,0.000000,0.000000,nan,-0.053641,1.087784,16.347128,-0.200399,0.007178,10.017551,-0.004684,-0.008383,0.012804,-107.838997,-19.882874,-69.391373,0.000000,0.000000,
0,330.053986,0.000000,0.000000,nan,-0.039245,1.064317,16.427544,-0.206381,-0.033500,10.011570,0.008908,-0.000594,-0.008424,-107.838997,-19.882874,-69.391373,0.000000,0.000000,
0,330.114990,0.000000,0.000000,nan,-0.022323,1.028728,16.445545,-0.174676,0.004187,10.045070,0.003105,0.001238,-0.033774,-107.775864,-19.555382,-68.927986,0.000000,0.000000,
0,330.175995,0.000000,0.000000,nan,-0.045881,1.027055,16.483540,-0.163908,-0.017348,10.036695,-0.016290,-0.000594,0.022425,-107.775864,-19.555382,-68.927986,0.000000,0.000000,
0,330.237000,0.000000,0.000000,nan,-0.052728,1.014122,16.415730,-0.162114,-0.011366,10.011570,-0.000866,0.005209,0.008833,-107.775864,-19.555382,-68.927986,0.000000,0.000000,
0,330.298004,0.000000,0.000000,nan,-0.065022,0.983597,16.434912,-0.216550,-0.037089,10.014561,0.014559,-0.004412,-0.004606,-106.355003,-19.483046,-68.618912,0.000000,0.000000,
0,330.359009,0.000000,0.000000,nan,-0.051992,1.004516,16.434294,-0.148355,-0.020339,10.039088,0.003105,-0.021975,-0.006591,-106.355003,-19.483046,-68.618912,0.000000,0.000000,
0,330.420013,0.000000,0.000000,nan,-0.038491,1.011489,16.552338,-0.183051,-0.029910,10.028319,-0.014305,-0.000594,0.024410,-106.355003,-19.483046,-68.618912,0.000000,0.000000,
0,330.480988,0.000000,0.000000,nan,-0.033820,0.995131,16.519428,-0.178265,0.001795,10.028918,-0.004684,0.011012,-0.008576,-106.355003,-19.483046,-68.618912,0.000000,0.000000,
0,330.541992,0.000000,0.000000,nan,-0.014683,1.003402,16.473970,-0.109472,-0.026919,10.025329,-0.000713,0.005209,0.022425,-107.829346,-19.836403,-68.675903,0.000000,0.000000,
0,330.602997,0.000000,0.000000,nan,-0.019322,0.993329,16.529367,-0.188435,-0.026321,10.055838,-0.002698,0.003224,0.016622,-107.829346,-19.836403,-68.675903,0.000000,0.000000,
0,330.664001,0.000000,0.000000,nan,-0.052445,1.021700,16.507502,-0.190229,-0.013161,10.038489,-0.006516,0.001391,0.018607,-107.829346,-19.836403,-68.675903,0.000000,0.000000,
0,330.725006,0.000000,0.000000,nan,-0.078918,1.020841,16.534487,-0.212363,0.005982,10.055240,-0.012472,-0.004565,-0.002620,-107.433472,-19.723730,-68.209007,0.000000,0.000000,
0,330.786011,0.000000,0.000000,nan,-0.104234,1.045169,16.491407,-0.225524,-0.070588,10.024132,-0.002698,0.001391,0.014637,-107.433472,-19.723730,-68.209007,0.000000,0.000000,
0,330.846985,0.000000,0.000000,nan,-0.067663,1.005448,16.426672,-0.156730,0.005982,10.078569,-0.008502,-0.002580,0.012804,-107.433472,-19.723730,-68.209007,0.000000,0.000000,
0,330.907990,0.000000,0.000000,nan,-0.094070,1.002958,16.391636,-0.200399,-0.034696,10.047462,-0.000713,0.003224,0.022425,-107.352814,-19.719347,-68.713181,0.000000,0.000000,
0,330.968994,0.000000,0.000000,nan,-0.091821,1.049253,16.465738,-0.171685,-0.037089,10.044471,-0.006669,0.005209,-0.012394,-107.352814,-19.719347,-68.713181,0.000000,0.000000,
0,331.029999,0.000000,0.000000,nan,-0.046582,1.038067,16.316618,-0.205783,-0.029312,10.067204,-0.004684,-0.000594,0.038002,-107.352814,-19.719347,-68.713181,0.000000,0.000000,
0,331.091003,0.000000,0.000000,nan,-0.048436,1.060633,16.299994,-0.137587,-0.034696,10.017551,0.024332,-0.019989,-0.016365,-107.397095,-19.814482,-68.418991,0.000000,0.000000,
0,331.152008,0.000000,0.000000,nan,-0.074845,1.103270,16.261946,-0.195015,0.007178,10.033106,-0.014305,0.011012,0.026243,-107.397095,-19.814482,-68.418991,0.000000,0.000000,
0,331.213013,0.000000,0.000000,nan,-0.103914,1.103017,16.339458,-0.187837,-0.018544,10.010972,0.003105,-0.014186,0.001045,-107.397095,-19.814482,-68.418991,0.000000,0.000000,
0,331.273987,0.000000,0.000000,nan,-0.109184,1.112085,16.274759,-0.178863,-0.023330,10.012168,-0.002698,0.014830,0.024410,-107.397095,-19.814482,-68.418991,0.000000,0.000000,
0,331.334991,0.000000,0.000000,nan,-0.068868,1.153373,16.304842,-0.203988,-0.000598,10.040284,0.004937,0.007194,-0.029804,-107.791214,-19.973619,-68.507126,0.000000,0.000000,
0,331.395996,0.000000,0.000000,nan,-0.051159,1.161108,16.252947,-0.098106,-0.002991,10.000803,0.001120,0.018801,0.037850,-107.791214,-19.973619,-68.507126,0.000000,0.000000,
0,331.457001,0.000000,0.000000,nan,-0.021911,1.124910,16.237957,-0.153141,0.013759,10.030114,-0.014305,-0.004412,0.018607,-107.791214,-19.973619,-68.507126,0.000000,0.000000,
0,331.518005,0.000000,0.000000,nan,-0.039496,1.121598,16.182125,-0.183051,-0.025125,10.044471,-0.022093,0.007194,0.018455,-107.405853,-19.953892,-68.629433,0.000000,0.000000,
0,331.579010,0.000000,0.000000,nan,-0.038126,1.122557,16.138636,-0.208774,-0.025723,10.060623,0.008908,-0.000594,0.005016,-107.405853,-19.953892,-68.629433,0.000000,0.000000,
0,331.640015,0.000000,0.000000,nan,-0.038323,1.120578,16.033676,-0.171087,0.016152,10.046266,0.010741,-0.014186,-0.004606,-107.405853,-19.953892,-68.629433,0.000000,0.000000,
0,331.700989,0.000000,0.000000,nan,-0.056316,1.111775,15.984636,-0.194417,-0.016152,10.049855,0.016697,-0.006398,-0.006591,-107.397964,-19.582129,-69.555344,0.000000,0.000000,
0,331.761993,0.000000,0.000000,nan,-0.079295,1.163145,16.050867,-0.180060,0.018544,10.071988,0.016544,-0.014186,-0.006591,-107.397964,-19.582129,-69.555344,0.000000,0.000000,
0,331.822998,0.000000,0.000000,nan,-0.103913,1.157084,15.981560,-0.156132,-0.025723,10.005588,0.005090,-0.002580,-0.025986,-107.397964,-19.582129,-69.555344,0.000000,0.000000,
0,331.884003,0.000000,0.000000,nan,-0.117136,1.154365,15.852271,-0.197408,0.017348,9.998409,-0.018123,-0.006398,0.034032,-107.226547,-19.805714,-68.543510,0.000000,0.000000,
0,331.945007,0.000000,0.000000,nan,-0.134890,1.138654,15.903178,-0.184846,-0.002393,10.025927,0.010893,-0.012201,0.005016,-107.226547,-19.805714,-68.543510,0.000000,0.000000,
0,332.006012,0.000000,0.000000,nan,-0.106423,1.158567,15.967384,-0.166301,-0.030508,10.063016,-0.010487,-0.006398,-0.002773,-107.226547,-19.805714,-68.543510,0.000000,0.000000,
0,332.066986,0.000000,0.000000,nan,-0.132726,1.172712,15.982903,-0.156730,-0.035892,10.027123,-0.014305,0.011012,-0.010409,-107.191917,-19.849993,-69.132286,0.000000,0.000000,
0,332.127991,0.000000,0.000000,nan,-0.114786,1.134158,16.014704,-0.200399,0.005384,10.007382,0.026318,-0.002580,0.014637,-107.191917,-19.849993,-69.132286,0.000000,0.000000,
0,332.188995,0.000000,0.000000,nan,-0.119047,1.161488,16.065264,-0.182453,-0.025723,10.078569,-0.004684,0.007194,-0.024001,-107.191917,-19.849993,-69.132286,0.000000,0.000000,
0,332.250000,0.000000,0.000000,nan,-0.104853,1.154832,16.079384,-0.196810,-0.014357,10.084551,0.004937,0.003376,-0.012394,-107.191917,-19.849993,-69.132286,0.000000,0.000000,
0,332.311005,0.000000,0.000000,nan,-0.089174,1.168595,16.108711,-0.220140,0.009571,10.010972,0.020362,-0.008383,-0.029804,-108.106865,-20.174849,-69.099396,0.000000,0.000000,
0,332.372009,0.000000,0.000000,nan,-0.067638,1.179436,16.055651,-0.187238,0.005384,10.063016,0.001120,0.003224,0.022425,-108.106865,-20.174849,-69.099396,0.000000,0.000000,
0,332.433014,0.000000,0.000000,nan,-0.051093,1.170557,16.066538,-0.209372,0.034098,10.011570,0.012726,-0.002580,-0.010409,-108.106865,-20.174849,-69.099396,0.000000,0.000000,
0,332.493988,0.000000,0.000000,nan,-0.013958,1.147495,16.127258,-0.178863,-0.032901,9.996615,0.003105,0.001391,-0.002620,-107.375168,-19.210360,-69.050301,0.000000,0.000000,
0,332.554993,0.000000,0.000000,nan,-0.033352,1.161875,16.052408,-0.177069,-0.000598,10.050453,-0.020108,-0.002580,0.038002,-107.375168,-19.210360,-69.050301,0.000000,0.000000,
0,332.615997,0.000000,0.000000,nan,-0.003415,1.155969,16.052567,-0.206979,-0.029312,10.029516,0.018529,-0.000594,-0.012394,-107.375168,-19.210360,-69.050301,0.000000,0.000000,
0,332.677002,0.000000,0.000000,nan,0.001707,1.095581,15.959718,-0.187238,-0.036491,10.027123,0.005090,0.007194,0.016622,-107.301956,-20.226141,-69.764473,0.000000,0.000000,
0,332.738007,0.000000,0.000000,nan,-0.013602,1.137577,16.017712,-0.218345,-0.034098,10.048061,0.003105,0.012997,-0.010562,-107.301956,-20.226141,-69.764473,0.000000,0.000000,
0,332.799011,0.000000,0.000000,nan,-0.036276,1.134733,16.034618,-0.211765,-0.000598,10.051052,0.008908,0.007194,-0.018197,-107.301956,-20.226141,-69.764473,0.000000,0.000000,
0,332.859985,0.000000,0.000000,nan,-0.047279,1.137535,15.981052,-0.162712,0.002393,10.041480,-0.006516,0.007041,0.028228,-107.749123,-19.785545,-69.432594,0.000000,0.000000,
0,332.920990,0.000000,0.000000,nan,-0.069280,1.117669,16.110550,-0.147159,-0.022732,9.979865,0.001120,-0.012201,-0.049199,-107.749123,-19.785545,-69.432594,0.000000,0.000000,
0,332.981995,0.000000,0.000000,nan,-0.096934,1.092982,15.997466,-0.200399,0.026321,10.043276,0.018529,-0.014186,0.010819,-107.749123,-19.785545,-69.432594,0.000000,0.000000,
0,333.042999,0.000000,0.000000,nan,-0.048305,1.147767,16.076431,-0.159123,-0.014357,10.066606,0.004937,0.001391,-0.004758,-107.749123,-19.785545,-69.432594,0.000000,0.000000,
0,333.104004,0.000000,0.000000,nan,-0.052761,1.146147,16.029249,-0.148953,-0.024526,10.075578,-0.027897,0.001391,0.038002,-107.688187,-19.597471,-68.548332,0.000000,0.000000,
0,333.165009,0.000000,0.000000,nan,-0.045841,1.100189,16.050453,-0.199801,-0.006580,10.036097,0.010741,-0.000594,-0.018197,-107.688187,-19.597471,-68.548332,0.000000,0.000000,
0,333.226013,0.000000,0.000000,nan,-0.034865,1.125044,16.087484,-0.166301,-0.011366,10.044471,-0.008502,-0.004412,0.020440,-107.688187,-19.597471,-68.548332,0.000000,0.000000,
0,333.286987,0.000000,0.000000,nan,-0.005335,1.125034,16.198931,-0.184247,-0.038285,10.027721,-0.002698,-0.004412,-0.037592,-107.203316,-19.341005,-68.417236,0.000000,0.000000,
0,333.347992,0.000000,0.000000,nan,0.022102,1.131341,16.231289,-0.233300,0.010768,10.050453,-0.004684,-0.004565,0.030061,-107.203316,-19.341005,-68.417236,0.000000,0.000000,
0,333.408997,0.000000,0.000000,nan,-0.018334,1.138400,16.254381,-0.147159,-0.003589,10.033704,-0.004684,-0.016171,-0.018197,-107.203316,-19.341005,-68.417236,0.000000,0.000000,
0,333.470001,0.000000,0.000000,nan,0.034803,1.094887,16.262447,-0.188435,0.002393,9.981660,0.005090,0.007194,0.024410,-107.663635,-19.920574,-68.842491,0.000000,0.000000,
0,333.531006,0.000000,0.000000,nan,0.021639,1.099852,16.345253,-0.212961,-0.039482,10.038489,-0.014305,-0.008383,-0.004758,-107.663635,-19.920574,-68.842491,0.000000,0.000000,
0,333.592010,0.000000,0.000000,nan,0.105549,1.109502,16.376028,-0.178863,0.008375,10.048658,-0.016290,-0.006398,-0.020183,-107.663635,-19.920574,-68.842491,0.000000,0.000000,
0,333.653015,0.000000,0.000000,nan,0.109070,1.105002,16.383694,-0.172283,0.001196,9.996615,-0.002698,0.005209,0.014637,-107.165611,-19.338814,-68.921852,0.000000,0.000000,
0,333.713989,0.000000,0.000000,nan,0.110817,1.096983,16.588438,-0.218943,-0.026321,10.004392,-0.004684,0.007194,-0.047366,-107.165611,-19.338814,-68.921852,0.000000,0.000000,
0,333.774994,0.000000,0.000000,nan,0.113197,1.134699,16.614565,-0.180658,0.010169,9.985847,-0.010487,0.014830,0.010819,-107.165611,-19.338814,-68.921852,0.000000,0.000000,
0,333.835999,0.000000,0.000000,nan,0.082728,1.079547,16.637663,-0.145364,-0.050847,10.060623,-0.006516,0.007194,-0.004758,-107.165611,-19.338814,-68.921852,0.000000,0.000000,
0,333.897003,0.000000,0.000000,nan,0.050717,1.073268,16.613441,-0.211167,-0.011964,10.028918,-0.018123,0.007194,0.014637,-107.975784,-19.889448,-70.150261,0.000000,0.000000,
0,333.958008,0.000000,0.000000,nan,0.015784,1.074646,16.662966,-0.213559,-0.020937,10.018150,0.008908,0.012997,0.018607,-107.975784,-19.889448,-70.150261,0.000000,0.000000,
0,334.019012,0.000000,0.000000,nan,-0.037357,1.072430,16.677996,-0.157328,-0.023330,10.048658,-0.004684,-0.010368,0.008833,-107.975784,-19.889448,-70.150261,0.000000,0.000000,
0,334.079987,0.000000,0.000000,nan,-0.029125,1.080578,16.682642,-0.245264,-0.051446,10.049257,-0.008502,0.018801,-0.006591,-107.542633,-19.867529,-69.809174,0.000000,0.000000,
0,334.140991,0.000000,0.000000,nan,-0.018839,1.117674,16.556860,-0.215952,-0.004187,10.055240,0.012726,-0.002580,0.041820,-107.542633,-19.867529,-69.809174,0.000000,0.000000,
0,334.201996,0.000000,0.000000,nan,0.008122,1.105224,16.630568,-0.202792,-0.032303,10.025329,-0.008502,0.012997,0.003030,-107.542633,-19.867529,-69.809174,0.000000,0.000000,
0,334.263000,0.000000,0.000000,nan,0.043286,1.070769,16.463102,-0.216550,-0.000598,10.013365,-0.002698,0.007194,0.059230,-107.522026,-19.449289,-69.724998,0.000000,0.000000,
0,334.324005,0.000000,0.000000,nan,0.000252,1.085358,16.657869,-0.165105,-0.023330,10.064810,0.001120,-0.004565,-0.041563,-107.522026,-19.449289,-69.724998,0.000000,0.000000,
0,334.385010,0.000000,0.000000,nan,0.004492,1.095878,16.733793,-0.198006,0.013759,9.966704,0.006923,0.007194,-0.039578,-107.522026,-19.449289,-69.724998,0.000000,0.000000,
0,334.446014,0.000000,0.000000,nan,-0.021133,1.116699,16.671722,-0.145962,-0.045464,10.009775,-0.002698,0.011012,-0.012394,-107.634697,-19.409395,-68.379555,0.000000,0.000000,
0,334.506989,0.000000,0.000000,nan,-0.021852,1.121949,16.695911,-0.169292,-0.014357,10.033704,-0.002698,-0.000594,-0.016212,-107.634697,-19.409395,-68.379555,0.000000,0.000000,
0,334.567993,0.000000,0.000000,nan,-0.020744,1.076375,16.696640,-0.212363,-0.053240,10.025927,-0.010487,0.003224,0.003030,-107.634697,-19.409395,-68.379555,0.000000,0.000000,
0,334.628998,0.000000,0.000000,nan,0.000107,1.122366,16.719738,-0.156132,0.005982,9.989436,0.004937,-0.008383,0.008833,-107.634697,-19.409395,-68.379555,0.000000,0.000000,
0,334.690002,0.000000,0.000000,nan,0.009155,1.132473,16.760624,-0.215354,-0.025125,10.055838,0.005090,0.005209,-0.039578,-107.325188,-19.995979,-68.923164,0.000000,0.000000,
0,334.751007,0.000000,0.000000,nan,-0.043108,1.157951,16.654369,-0.227916,-0.017348,10.029516,-0.000866,0.005209,0.020593,-107.325188,-19.995979,-68.923164,0.000000,0.000000,
0,334.812012,0.000000,0.000000,nan,-0.017700,1.177976,16.749725,-0.162114,-0.010768,10.072587,-0.014305,-0.000594,-0.025986,-107.325188,-19.995979,-68.923164,0.000000,0.000000,
0,334.872986,0.000000,0.000000,nan,-0.051274,1.217811,16.853071,-0.199202,0.028714,10.045070,-0.008502,-0.004565,-0.018197,-107.481255,-19.772392,-68.461967,0.000000,0.000000,
0,334.933990,0.000000,0.000000,nan,-0.030172,1.190014,16.797813,-0.196211,-0.034696,10.054043,0.010741,-0.019989,-0.006591,-107.481255,-19.772392,-68.461967,0.000000,0.000000,
0,334.994995,0.000000,0.000000,nan,-0.034654,1.164663,16.803984,-0.199202,-0.001795,10.031909,-0.000713,0.016815,0.012804,-107.481255,-19.772392,-68.461967,0.000000,0.000000,
0,335.058014,0.000000,0.000000,nan,-0.056369,1.094831,16.864260,-0.186640,0.007178,10.039088,-0.016290,0.007194,-0.012394,-107.369034,-20.091116,-68.586906,0.000000,0.000000,
0,335.118988,0.000000,0.000000,nan,-0.055971,1.055102,16.813658,-0.211167,0.007777,10.094122,-0.002698,0.003224,0.047623,-107.369034,-20.091116,-68.586906,0.000000,0.000000,
0,335.179993,0.000000,0.000000,nan,-0.041057,1.019098,16.892914,-0.190229,-0.032303,9.996017,0.012726,-0.008383,0.010819,-107.369034,-20.091116,-68.586906,0.000000,0.000000,
0,335.240997,0.000000,0.000000,nan,-0.090258,1.013588,16.809034,-0.190828,-0.052044,10.050453,0.003105,-0.004412,0.001198,-107.845573,-20.394051,-67.707901,0.000000,0.000000,
0,335.302002,0.000000,0.000000,nan,-0.127617,1.021663,16.799532,-0.141775,-0.050847,10.043276,-0.002698,0.012997,0.003030,-107.845573,-20.394051,-67.707901,0.000000,0.000000,
0,335.363007,0.000000,0.000000,nan,-0.101034,0.976958,16.765972,-0.180060,0.043669,10.003196,0.006923,0.003224,-0.006591,-107.845573,-20.394051,-67.707901,0.000000,0.000000,
0,335.424011,0.000000,0.000000,nan,-0.075216,0.991342,16.744955,-0.109472,-0.006580,10.041480,0.012726,-0.008383,-0.025986,-107.175262,-19.478224,-69.216461,0.000000,0.000000,
0,335.484985,0.000000,0.000000,nan,-0.073434,1.036352,16.835993,-0.192622,0.008375,10.075578,0.003105,0.003224,-0.006591,-107.175262,-19.478224,-69.216461,0.000000,0.000000,
0,335.545990,0.000000,0.000000,nan,-0.074493,1.013069,16.910709,-0.171087,-0.015553,10.029516,-0.022093,-0.006398,-0.031789,-107.175262,-19.478224,-69.216461,0.000000,0.000000,
0,335.606995,0.000000,0.000000,nan,-0.044015,1.035794,16.849318,-0.190229,-0.046660,10.022338,0.006923,0.003224,0.037850,-107.175262,-19.478224,-69.216461,0.000000,0.000000,
0,335.667999,0.000000,0.000000,nan,-0.008343,1.004530,16.911249,-0.214158,-0.022134,10.010373,-0.016290,0.016815,0.012804,-107.553596,-19.451481,-68.631187,0.000000,0.000000,
0,335.729004,0.000000,0.000000,nan,-0.034094,1.016544,16.824215,-0.184247,-0.006580,10.026525,-0.002698,0.007194,0.039835,-107.553596,-19.451481,-68.631187,0.000000,0.000000,
0,335.790009,0.000000,0.000000,nan,-0.059559,1.035703,16.914770,-0.176471,0.033500,10.057034,0.003105,0.005209,-0.029804,-107.553596,-19.451481,-68.631187,0.000000,0.000000,
0,335.851013,0.000000,0.000000,nan,-0.101486,1.037085,16.975754,-0.180658,-0.026321,10.016356,0.003105,0.005209,-0.002773,-106.984985,-20.210796,-68.204185,0.000000,0.000000,
0,335.911987,0.000000,0.000000,nan,-0.085453,1.043360,17.027418,-0.202194,0.010169,10.015160,-0.000866,0.005209,0.001045,-106.984985,-20.210796,-68.204185,0.000000,0.000000,
0,335.972992,0.000000,0.000000,nan,-0.130303,1.094931,17.010576,-0.262014,-0.047856,10.083356,-0.018123,-0.000594,-0.024001,-106.984985,-20.210796,-68.204185,0.000000,0.000000,
0,336.033997,0.000000,0.000000,nan,-0.155156,1.122886,16.990345,-0.223131,-0.025125,10.028319,0.006923,0.007194,0.030214,-107.372536,-20.091116,-68.923607,0.000000,0.000000,
0,336.095001,0.000000,0.000000,nan,-0.093533,1.132140,17.102308,-0.176471,0.046062,9.991829,0.001120,0.003224,-0.049199,-107.372536,-20.091116,-68.923607,0.000000,0.000000,
0,336.156006,0.000000,0.000000,nan,-0.088923,1.147977,17.106033,-0.205185,0.001196,10.010972,0.010893,0.005209,-0.012394,-107.372536,-20.091116,-68.923607,0.000000,0.000000,
0,336.217010,0.000000,0.000000,nan,-0.082034,1.127006,17.086151,-0.162114,-0.007178,10.064810,0.016544,-0.000594,-0.008576,-107.082756,-19.473839,-68.584282,0.000000,0.000000,
0,336.278015,0.000000,0.000000,nan,-0.112211,1.098300,17.047087,-0.213559,0.023928,10.023534,-0.014305,0.024604,-0.004606,-107.082756,-19.473839,-68.584282,0.000000,0.000000,
0,336.338989,0.000000,0.000000,nan,-0.100831,1.113513,16.983904,-0.198006,-0.036491,10.059426,-0.004684,-0.021975,-0.004606,-107.082756,-19.473839,-68.584282,0.000000,0.000000,
0,336.399994,0.000000,0.000000,nan,-0.130303,1.086209,16.985062,-0.210568,-0.032901,10.040882,-0.000866,-0.004412,-0.008576,-107.082756,-19.473839,-68.584282,0.000000,0.000000,
0,336.460999,0.000000,0.000000,nan,-0.168252,1.067338,16.972931,-0.208774,0.001795,10.031909,-0.010487,0.003224,-0.020183,-107.383499,-19.535654,-68.376923,0.000000,0.000000,
0,336.522003,0.000000,0.000000,nan,-0.169218,1.021760,16.996084,-0.160319,-0.061615,10.017551,-0.014305,0.003376,-0.000788,-107.383499,-19.535654,-68.376923,0.000000,0.000000,
0,336.583008,0.000000,0.000000,nan,-0.122263,1.046206,17.077431,-0.200997,0.011366,10.067204,-0.004684,0.001391,0.038002,-107.383499,-19.535654,-68.376923,0.000000,0.000000,
0,336.644012,0.000000,0.000000,nan,-0.063339,1.057875,17.014986,-0.178863,0.011366,10.022338,0.003105,0.014983,0.016622,-107.299316,-19.670683,-67.913086,0.000000,0.000000,
0,336.704987,0.000000,0.000000,nan,-0.060927,1.077697,17.057428,-0.161516,0.005384,10.001400,-0.004684,0.007194,-0.016365,-107.299316,-19.670683,-67.913086,0.000000,0.000000,
0,336.765991,0.000000,0.000000,nan,-0.065628,1.107646,16.964062,-0.227318,0.006580,10.055240,-0.004684,-0.002580,0.032046,-107.299316,-19.670683,-67.913086,0.000000,0.000000,
0,336.826996,0.000000,0.000000,nan,-0.087021,1.105095,17.022829,-0.174078,0.003589,10.051650,-0.008502,0.005209,-0.018197,-107.772797,-19.508911,-68.843803,0.000000,0.000000,
0,336.888000,0.000000,0.000000,nan,-0.080003,1.096107,16.889273,-0.202194,0.015553,10.060025,0.001120,0.007194,0.065033,-107.772797,-19.508911,-68.843803,0.000000,0.000000,
0,336.949005,0.000000,0.000000,nan,-0.056334,1.146085,16.936285,-0.183649,-0.030508,10.006186,0.001120,0.007194,-0.012394,-107.772797,-19.508911,-68.843803,0.000000,0.000000,
0,337.010010,0.000000,0.000000,nan,-0.069132,1.142844,16.971407,-0.155533,-0.019741,10.014561,0.001120,-0.002580,0.008833,-108.130096,-19.944685,-68.258110,0.000000,0.000000,
0,337.071014,0.000000,0.000000,nan,-0.103402,1.143022,16.974316,-0.199801,-0.003589,10.049855,0.014559,0.001391,0.001045,-108.130096,-19.944685,-68.258110,0.000000,0.000000,
0,337.131989,0.000000,0.000000,nan,-0.044308,1.169862,16.863811,-0.197408,0.023928,9.978669,-0.008502,-0.006550,0.026396,-108.130096,-19.944685,-68.258110,0.000000,0.000000,
0,337.192993,0.000000,0.000000,nan,-0.072731,1.181687,16.881235,-0.230907,-0.037687,10.022936,-0.020108,0.003224,-0.045381,-108.130096,-19.944685,-68.258110,0.000000,0.000000,
0,337.253998,0.000000,0.000000,nan,-0.060131,1.189819,16.790070,-0.183649,-0.023330,10.061221,0.006923,-0.000594,0.014637,-107.256355,-19.622023,-68.123070,0.000000,0.000000,
0,337.315002,0.000000,0.000000,nan,-0.031494,1.185205,16.908628,-0.192622,-0.020937,10.028319,-0.002698,0.007194,-0.000788,-107.256355,-19.622023,-68.123070,0.000000,0.000000,
0,337.376007,0.000000,0.000000,nan,-0.059016,1.156560,16.850771,-0.187238,0.008375,10.083952,-0.016290,0.018801,-0.043396,-107.256355,-19.622023,-68.123070,0.000000,0.000000,
0,337.437012,0.000000,0.000000,nan,-0.034449,1.122167,16.854177,-0.163310,0.005384,10.027721,0.012726,-0.010215,0.003030,-108.081444,-19.663671,-68.973145,0.000000,0.000000,
0,337.497986,0.000000,0.000000,nan,-0.049281,1.112982,16.890129,-0.227916,-0.029312,10.045668,0.004937,-0.000594,0.001198,-108.081444,-19.663671,-68.973145,0.000000,0.000000,
0,337.558990,0.000000,0.000000,nan,0.015596,1.092814,16.896063,-0.202194,0.012562,10.064810,-0.004684,-0.002427,0.012804,-108.081444,-19.663671,-68.973145,0.000000,0.000000,
0,337.619995,0.000000,0.000000,nan,0.038188,1.096538,16.898367,-0.198006,0.004786,10.073783,-0.000866,0.024604,0.008833,-107.746925,-19.878489,-68.801292,0.000000,0.000000,
